id,x,y,武将ID,武将名称,职业名称,BOSS,是否放技能,技能等级,技能初始CD,技能CD,技能权值,进化等级,生命,攻击,防御,命中,闪避,格挡,破击,暴击,韧性,爆伤,抵抗,移动速度,攻击速度,攻击距离,阶段,面向,比例,多格
1,1,1,422,袁氏骑兵,,,,,,,,2,86,86,86,0,155,10,0,50,0,6,,,,,1,,
2,1,2,42,文丑,骑兵,,1,10,3000,6500,100,6,59,59,59,0,277,15,0,150,0,30,,,,,1,,
3,2,1,292,狩猎者,,,,,,,,6,54,54,54,0,,,0,,0,71,,,,,1,,
4,2,2,292,狩猎者,,,,,,,,6,54,54,54,0,,,0,,0,74,,,,,1,,
5,3,1,423,袁氏弓兵,,,,,,,,2,86,86,86,0,9,24,0,54,0,17,,,,,1,,
6,3,2,285,投石车,,,,,,,,6,54,54,54,0,,31,0,253,0,47,,,,,1,,
7,1,1,422,袁氏骑兵,,,,,,,,2,104,104,104,0,172,31,0,50,0,3,,,,,2,,
8,1,2,50,颜良,骑兵,,1,10,3000,7000,100,6,71,71,71,0,279,24,0,150,0,30,,,,,2,,
9,2,1,291,剑客,,,,,,,,6,65,65,65,0,,,0,,0,72,,,,,2,,
10,2,2,291,剑客,,,,,,,,6,65,65,65,0,,,0,,0,68,,,,,2,,
11,3,1,423,袁氏弓兵,,,,,,,,2,104,104,104,0,33,13,0,100,0,4,,,,,2,,
12,3,2,285,投石车,,,,,,,,6,65,65,65,0,,7,0,281,0,55,,,,,2,,
13,1,1,421,袁氏步兵,,,,,,,,2,122,122,122,0,8,170,0,50,0,10,,,,,3,,
14,1,2,123,袁绍,步兵,1,1,10,2500,5500,100,6,84,84,84,0,30,257,0,150,0,29,,,,,3,,
15,2,1,464,袁氏舞女,,,,,,,,2,122,122,122,0,9,29,0,112,0,2,,,,,3,,
16,2,2,464,袁氏舞女,,,,,,,,2,122,122,122,0,13,21,0,98,0,10,,,,,3,,
17,3,1,281,弩车,,,,,,,,6,77,77,77,0,,12,0,273,0,63,,,,,3,,
18,3,2,281,弩车,,,,,,,,6,77,77,77,0,,23,0,275,0,29,,,,,3,,
