id,x,y,武将ID,武将名称,职业名称,BOSS,是否放技能,技能等级,技能初始CD,技能CD,技能权值,进化等级,生命,攻击,防御,命中,闪避,格挡,破击,暴击,韧性,爆伤,抵抗,移动速度,攻击速度,攻击距离,阶段,面向,比例,多格
1,1,1,282,藤甲兵,,,,,,,,6,66,66,66,0,,262,0,150,0,40,,,,,1,,
2,1,2,282,藤甲兵,,,,,,,,6,66,66,66,0,,272,0,150,0,58,,,,,1,,
3,2,1,423,吕军弓兵,,,,,,,,3,91,91,91,0,1,23,0,129,0,0,,,,,1,,
4,2,2,423,吕军弓兵,,,,,,,,3,91,91,91,0,26,9,0,65,0,20,,,,,1,,
5,3,1,424,吕军军师,,,,,,,,3,91,91,91,0,17,13,0,136,0,4,,,,,1,,
6,3,2,424,吕军军师,,,,,,,,3,91,91,91,0,29,12,0,130,0,5,,,,,1,,
7,1,1,422,吕军骑兵,,,,,,,,3,111,111,111,0,153,10,0,50,0,1,,,,,2,,
8,1,2,422,吕军骑兵,,,,,,,,3,111,111,111,0,150,5,0,50,0,20,,,,,2,,
9,2,1,283,藤甲精锐,,,,,,,,6,80,80,80,0,,23,0,287,0,56,,,,,2,,
10,2,2,283,藤甲精锐,,,,,,,,6,80,80,80,0,,2,0,283,0,70,,,,,2,,
11,3,1,444,吕军军师,,,,,,,,3,116,116,116,0,35,22,0,73,0,17,,,,,2,,
12,3,2,175,陈宫,军师,,1,10,2000,5000,100,6,87,87,87,0,26,25,0,273,0,40,,,,,2,,
13,1,1,176,高顺,骑兵,,1,10,2500,5500,101,6,103,103,103,0,278,31,0,150,0,62,,,,,3,,
14,1,2,14,吕布,骑兵,,1,10,3000,8500,102,6,103,103,103,0,269,32,0,150,0,25,,,,,3,,
15,2,1,443,吕军弓兵,,,,,,,,3,137,137,137,0,37,4,0,121,0,2,,,,,3,,
16,2,2,423,吕军弓兵,,,,,,,,3,130,130,130,0,29,1,0,124,0,9,,,,,3,,
17,3,1,21,貂蝉,军师,1,1,10,2500,6000,100,6,103,103,103,0,19,21,0,278,0,38,,,,,3,,
18,3,2,,0,,,,,,,,3,0,0,0,0,27,4,0,50,0,,,,,,3,,
