id,x,y,武将ID,武将名称,职业名称,BOSS,是否放技能,技能等级,技能初始CD,技能CD,技能权值,进化等级,生命,攻击,防御,命中,闪避,格挡,破击,暴击,韧性,爆伤,抵抗,移动速度,攻击速度,攻击距离,阶段,面向,比例,多格
1,1,1,,0,,,,,,,,9,0,0,0,0,115,84,0,50,0,,,,,,1,,
2,1,2,,0,,,,,,,,9,0,0,0,0,69,78,0,50,0,,,,,,1,,
3,2,1,,0,,,,,,,,9,0,0,0,0,22,3,0,50,0,,,,,,1,,
4,2,2,,0,,,,,,,,9,0,0,0,0,54,77,0,50,0,,,,,,1,,
5,3,1,,0,,,,,,,,9,0,0,0,0,93,51,0,50,0,,,,,,1,,
6,3,2,,0,,,,,,,,9,0,0,0,0,92,3,0,50,0,,,,,,1,,
7,1,1,,0,,,,,,,,9,0,0,0,0,80,88,0,50,0,,,,,,2,,
8,1,2,,0,,,,,,,,9,0,0,0,0,119,6,0,50,0,,,,,,2,,
9,2,1,,0,,,,,,,,9,0,0,0,0,65,43,0,50,0,,,,,,2,,
10,2,2,,0,,,,,,,,9,0,0,0,0,101,44,0,50,0,,,,,,2,,
11,3,1,,0,,,,,,,,9,0,0,0,0,90,42,0,50,0,,,,,,2,,
12,3,2,,0,,,,,,,,9,0,0,0,0,98,82,0,50,0,,,,,,2,,
13,1,1,,0,,,,,,,,9,0,0,0,0,90,40,0,50,0,,,,,,3,,
14,1,2,,0,,,,,,,,9,0,0,0,0,53,119,0,50,0,,,,,,3,,
15,2,1,,0,,,,,,,,9,0,0,0,0,1,41,0,50,0,,,,,,3,,
16,2,2,,0,,,,,,,,9,0,0,0,0,96,34,0,50,0,,,,,,3,,
17,3,1,,0,,,,,,,,9,0,0,0,0,17,86,0,50,0,,,,,,3,,
18,3,2,,0,,,,,,,,9,0,0,0,0,61,86,0,50,0,,,,,,3,,
