id,x,y,武将ID,武将名称,职业名称,BOSS,是否放技能,技能等级,技能初始CD,技能CD,技能权值,进化等级,生命,攻击,防御,命中,闪避,格挡,破击,暴击,韧性,爆伤,抵抗,移动速度,攻击速度,攻击距离,阶段,面向,比例,多格
1,1,1,291,剑客,,,,,,,,8,155,155,155,0,,,0,,0,28,,,,,1,,
2,1,2,291,剑客,,,,,,,,8,155,155,155,0,,,0,,0,55,,,,,1,,
3,2,1,410,刘军骑兵,,,,,,,,7,155,155,155,0,220,78,0,50,0,16,,,,,1,,
4,2,2,430,刘军骑兵,,,,,,,,7,162,162,162,0,163,91,0,50,0,18,,,,,1,,
5,3,1,292,狩猎者,,,,,,,,8,155,155,155,0,,,0,,0,59,,,,,1,,
6,3,2,292,狩猎者,,,,,,,,8,155,155,155,0,,,0,,0,26,,,,,1,,
7,1,1,430,刘军骑兵,,,,,,,,7,196,196,196,0,170,60,0,50,0,0,,,,,2,,
8,1,2,15,关羽,骑兵,,1,14,2500,6000,100,8,205,205,205,0,342,42,0,150,0,61,,,,,2,,
9,2,1,450,刘军骑兵,,,,,,,,7,206,206,206,0,168,46,0,50,0,5,,,,,2,,
10,2,2,431,刘军弓兵,,,,,,,,7,196,196,196,0,67,42,0,151,0,11,,,,,2,,
11,3,1,293,驯兽师,,,,,,,,8,188,188,188,0,,,0,,0,31,,,,,2,,
12,3,2,293,驯兽师,,,,,,,,8,188,188,188,0,,,0,,0,29,,,,,2,,
13,1,1,1,张飞,步兵,,1,14,2500,6000,101,8,241,241,241,0,92,275,0,150,0,38,,,,,3,,
14,1,2,280,屠夫,,,,,,,,8,221,221,221,0,,304,0,150,0,51,,,,,3,,
15,2,1,294,天命者,,,,,,,,8,221,221,221,0,,,0,,0,55,,,,,3,,
16,2,2,295,算命先生,,,,,,,,8,221,221,221,0,,,0,,0,39,,,,,3,,
17,3,1,9,诸葛亮,军师,,1,14,3000,6500,102,8,241,241,241,0,83,50,0,342,0,47,,,,,3,,
18,3,2,12,黄月英,军师,1,1,14,2500,6000,103,8,241,241,241,0,59,5,0,301,0,60,,,,,3,,
