id,x,y,武将ID,武将名称,职业名称,BOSS,是否放技能,技能等级,技能初始CD,技能CD,技能权值,进化等级,生命,攻击,防御,命中,闪避,格挡,破击,暴击,韧性,爆伤,抵抗,移动速度,攻击速度,攻击距离,阶段,面向,比例,多格
1,1,1,290,大宝剑,,,,,,,,6,47,47,47,0,,,0,,0,34,,,,,1,,
2,1,2,290,大宝剑,,,,,,,,6,47,47,47,0,,,0,,0,61,,,,,1,,
3,2,1,283,藤甲精锐,,,,,,,,6,47,47,47,0,,20,0,254,0,51,,,,,1,,
4,2,2,283,藤甲精锐,,,,,,,,6,47,47,47,0,,0,0,253,0,65,,,,,1,,
5,3,1,403,西凉弓兵,,,,,,,,2,72,72,72,0,5,29,0,93,0,2,,,,,1,,
6,3,2,403,西凉弓兵,,,,,,,,2,72,72,72,0,9,12,0,100,0,20,,,,,1,,
7,1,1,291,剑客,,,,,,,,6,57,57,57,0,,,0,,0,72,,,,,2,,
8,1,2,291,剑客,,,,,,,,6,57,57,57,0,,,0,,0,57,,,,,2,,
9,2,1,423,西凉弓兵,,,,,,,,2,91,91,91,0,29,31,0,89,0,13,,,,,2,,
10,2,2,403,西凉弓兵,,,,,,,,2,88,88,88,0,13,14,0,74,0,10,,,,,2,,
11,3,1,285,投石车,,,,,,,,6,57,57,57,0,,10,0,252,0,41,,,,,2,,
12,3,2,285,投石车,,,,,,,,6,57,57,57,0,,7,0,257,0,32,,,,,2,,
13,1,1,421,西凉步兵,,,,,,,,2,107,107,107,0,27,160,0,50,0,13,,,,,3,,
14,1,2,421,西凉步兵,,,,,,,,2,107,107,107,0,25,180,0,50,0,9,,,,,3,,
15,2,1,424,西凉军师,,,,,,,,2,107,107,107,0,21,33,0,106,0,22,,,,,3,,
16,2,2,424,西凉军师,,,,,,,,2,107,107,107,0,26,29,0,77,0,10,,,,,3,,
17,3,1,35,王异,军师,1,1,10,2500,6000,100,6,74,74,74,0,3,3,0,271,0,55,,,,,3,,
18,3,2,287,酒鬼老头,,,,,,,,6,68,68,68,0,,22,0,265,0,38,,,,,3,,
