id,x,y,武将ID,武将名称,职业名称,BOSS,是否放技能,技能等级,技能初始CD,技能CD,技能权值,进化等级,生命,攻击,防御,命中,闪避,格挡,破击,暴击,韧性,爆伤,抵抗,移动速度,攻击速度,攻击距离,阶段,面向,比例,多格
1,1,1,280,屠夫,,,,,,,,6,71,71,71,0,,288,0,150,0,32,,,,,1,,
2,1,2,280,屠夫,,,,,,,,6,71,71,71,0,,277,0,150,0,74,,,,,1,,
3,2,1,286,酒鬼,,,,,,,,6,71,71,71,0,,40,0,284,0,64,,,,,1,,
4,2,2,286,酒鬼,,,,,,,,6,71,71,71,0,,36,0,273,0,65,,,,,1,,
5,3,1,423,宛城弓兵,,,,,,,,3,98,98,98,0,37,13,0,139,0,5,,,,,1,,
6,3,2,443,宛城弓兵,,,,,,,,3,103,103,103,0,39,25,0,57,0,7,,,,,1,,
7,1,1,291,剑客,,,,,,,,6,87,87,87,0,,,0,,0,74,,,,,2,,
8,1,2,291,剑客,,,,,,,,6,87,87,87,0,,,0,,0,54,,,,,2,,
9,2,1,422,宛城骑兵,,,,,,,,3,120,120,120,0,160,35,0,50,0,15,,,,,2,,
10,2,2,422,宛城骑兵,,,,,,,,3,120,120,120,0,181,10,0,50,0,13,,,,,2,,
11,3,1,281,弩车,,,,,,,,6,87,87,87,0,,39,0,272,0,65,,,,,2,,
12,3,2,281,弩车,,,,,,,,6,87,87,87,0,,10,0,265,0,59,,,,,2,,
13,1,1,441,宛城步兵,,,,,,,,3,148,148,148,0,17,186,0,50,0,25,,,,,3,,
14,1,2,421,宛城步兵,,,,,,,,3,141,141,141,0,38,173,0,50,0,21,,,,,3,,
15,2,1,40,张绣,骑兵,1,1,10,3000,7000,100,6,111,111,111,0,283,20,0,150,0,54,,,,,3,,
16,2,2,422,宛城骑兵,,,,,,,,3,141,141,141,0,185,10,0,50,0,9,,,,,3,,
17,3,1,285,投石车,,,,,,,,6,102,102,102,0,,8,0,256,0,29,,,,,3,,
18,3,2,285,投石车,,,,,,,,6,102,102,102,0,,40,0,283,0,29,,,,,3,,
