id,x,y,武将ID,武将名称,职业名称,BOSS,是否放技能,技能等级,技能初始CD,技能CD,技能权值,进化等级,生命,攻击,防御,命中,闪避,格挡,破击,暴击,韧性,爆伤,抵抗,移动速度,攻击速度,攻击距离,阶段,面向,比例,多格
1,1,1,291,剑客,,,,,,,,8,147,147,147,0,,,0,,0,37,,,,,1,,
2,1,2,19,刘备,步兵,,1,14,2500,6000,100,8,160,160,160,0,43,251,0,150,0,62,,,,,1,,
3,2,1,431,刘军弓兵,,,,,,,,7,153,153,153,0,25,39,0,148,0,4,,,,,1,,
4,2,2,283,藤甲精锐,,,,,,,,8,147,147,147,0,,31,0,319,0,74,,,,,1,,
5,3,1,432,刘军军师,,,,,,,,7,153,153,153,0,58,84,0,179,0,17,,,,,1,,
6,3,2,472,刘军军师,,,,,,,,7,153,153,153,0,44,71,0,51,0,19,,,,,1,,
7,1,1,430,刘军骑兵,,,,,,,,7,186,186,186,0,175,61,0,50,0,7,,,,,2,,
8,1,2,16,赵云,骑兵,,1,5,2000,6000,100,8,194,194,194,0,337,64,0,150,0,55,,,,,2,,
9,2,1,290,大宝剑,,,,,,,,8,178,178,178,0,,,0,,0,48,,,,,2,,
10,2,2,431,刘军弓兵,,,,,,,,7,186,186,186,0,12,41,0,129,0,12,,,,,2,,
11,3,1,281,弩车,,,,,,,,8,178,178,178,0,,61,0,286,0,65,,,,,2,,
12,3,2,281,弩车,,,,,,,,8,178,178,178,0,,74,0,273,0,48,,,,,2,,
13,1,1,19,刘备,步兵,,1,14,2500,6000,100,8,229,229,229,0,57,282,0,150,0,42,,,,,3,,
14,1,2,16,赵云,骑兵,1,1,5,2000,6000,101,8,229,229,229,0,315,4,0,150,0,28,,,,,3,,
15,2,1,472,刘军军师,,,,,,,,7,219,219,219,0,66,4,0,164,0,4,,,,,3,,
16,2,2,294,天命者,,,,,,,,8,210,210,210,0,,,0,,0,41,,,,,3,,
17,3,1,293,驯兽师,,,,,,,,8,210,210,210,0,,,0,,0,58,,,,,3,,
18,3,2,293,驯兽师,,,,,,,,8,210,210,210,0,,,0,,0,40,,,,,3,,
