id,x,y,武将ID,武将名称,职业名称,BOSS,是否放技能,技能等级,技能初始CD,技能CD,技能权值,进化等级,生命,攻击,防御,命中,闪避,格挡,破击,暴击,韧性,爆伤,抵抗,移动速度,攻击速度,攻击距离,阶段,面向,比例,多格
1,1,1,402,陷阵营追兵,,,,,,,,5,186,186,186,0,180,55,0,50,0,1,,,,,1,,
2,1,2,422,陷阵营追兵,,,,,,,,5,194,194,194,0,210,12,0,50,0,4,,,,,1,,
3,2,1,422,陷阵营追兵,,,,,,,,5,194,194,194,0,184,57,0,50,0,4,,,,,1,,
4,2,2,284,屠夫张,,,,,,,,7,161,161,161,0,47,2,0,306,0,38,,,,,1,,
5,3,1,423,陷阵营追兵,,,,,,,,5,194,194,194,0,49,33,0,160,0,8,,,,,1,,
6,3,2,423,陷阵营追兵,,,,,,,,5,194,194,194,0,36,38,0,139,0,21,,,,,1,,
7,1,1,291,剑客,,,,,,,,7,195,195,195,0,,,0,,0,69,,,,,2,,
8,1,2,425,青州步兵,,,,,,,,5,235,235,235,0,42,165,0,50,0,5,,,,,2,,
9,2,1,425,青州步兵,,,,,,,,5,235,235,235,0,19,207,0,50,0,7,,,,,2,,
10,2,2,425,青州步兵,,,,,,,,5,235,235,235,0,21,194,0,50,0,4,,,,,2,,
11,3,1,293,驯兽师,,,,,,,,7,195,195,195,0,,,0,,0,50,,,,,2,,
12,3,2,293,驯兽师,,,,,,,,7,195,195,195,0,,,0,,0,68,,,,,2,,
13,1,1,40,张绣,骑兵,1,1,9,3000,6000,100,7,251,251,251,0,269,2,0,150,0,64,,,,,3,,
14,1,2,426,虎豹骑,,,,,,,,5,276,276,276,0,189,44,0,50,0,4,,,,,3,,
15,2,1,427,青州弓兵,,,,,,,,5,276,276,276,0,58,59,0,141,0,13,,,,,3,,
16,2,2,427,青州弓兵,,,,,,,,5,276,276,276,0,13,27,0,57,0,19,,,,,3,,
17,3,1,58,贾诩,军师,,1,9,3000,6000,101,7,251,251,251,0,15,55,0,310,0,29,,,,,3,,
18,3,2,464,曹军军师,,,,,,,,5,290,290,290,0,55,60,0,134,0,2,,,,,3,,
