id,x,y,武将ID,武将名称,职业名称,BOSS,是否放技能,技能等级,技能初始CD,技能CD,技能权值,进化等级,生命,攻击,防御,命中,闪避,格挡,破击,暴击,韧性,爆伤,抵抗,移动速度,攻击速度,攻击距离,阶段,面向,比例,多格
1,1,1,291,剑客,,,,,,,,7,226,226,226,0,,,0,,0,69,,,,,1,,
2,1,2,291,剑客,,,,,,,,7,226,226,226,0,,,0,,0,41,,,,,1,,
3,2,1,284,屠夫张,,,,,,,,7,226,226,226,0,14,56,0,261,0,56,,,,,1,,
4,2,2,284,屠夫张,,,,,,,,7,226,226,226,0,10,66,0,291,0,60,,,,,1,,
5,3,1,293,驯兽师,,,,,,,,7,226,226,226,0,,,0,,0,37,,,,,1,,
6,3,2,293,驯兽师,,,,,,,,7,226,226,226,0,,,0,,0,32,,,,,1,,
7,1,1,421,乡民,,,,,,,,6,287,287,287,0,14,196,0,50,0,22,,,,,2,,
8,1,2,421,乡民,,,,,,,,6,287,287,287,0,40,210,0,50,0,6,,,,,2,,
9,2,1,286,酒鬼,,,,,,,,7,275,275,275,0,53,76,0,287,0,33,,,,,2,,
10,2,2,153,诸葛果,军师,,1,12,3000,6000,100,7,299,299,299,0,71,75,0,325,0,63,,,,,2,,
11,3,1,292,狩猎者,,,,,,,,7,275,275,275,0,,,0,,0,33,,,,,2,,
12,3,2,292,狩猎者,,,,,,,,7,275,275,275,0,,,0,,0,37,,,,,2,,
13,1,1,441,乡民,,,,,,,,6,355,355,355,0,9,211,0,50,0,25,,,,,3,,
14,1,2,421,乡民,,,,,,,,6,338,338,338,0,13,229,0,50,0,23,,,,,3,,
15,2,1,19,刘备,步兵,,1,12,3500,7000,100,7,352,352,352,0,29,293,0,150,0,55,,,,,3,,
16,2,2,294,天命者,,,,,,,,7,323,323,323,0,,,0,,0,34,,,,,3,,
17,3,1,295,算命先生,,,,,,,,7,323,323,323,0,,,0,,0,74,,,,,3,,
18,3,2,153,诸葛果,军师,1,1,12,2500,5000,101,7,352,352,352,0,4,14,0,283,0,70,,,,,3,,
