id,x,y,武将ID,武将名称,职业名称,BOSS,是否放技能,技能等级,技能初始CD,技能CD,技能权值,进化等级,生命,攻击,防御,命中,闪避,格挡,破击,暴击,韧性,爆伤,抵抗,移动速度,攻击速度,攻击距离,阶段,面向,比例,多格
1,1,1,297,恶棍,,,,,,,,5,66,66,66,0,,,0,,0,51,,,,,1,,
2,1,2,297,恶棍,,,,,,,,5,66,66,66,0,,,0,,0,73,,,,,1,,
3,2,1,464,良家少女,,,,,,,,3,80,80,80,0,14,18,0,78,0,7,,,,,1,,
4,2,2,464,良家少女,,,,,,,,3,84,84,84,0,8,7,0,65,0,23,,,,,1,,
5,3,1,295,算命先生,,,,,,,,5,66,66,66,0,,,0,,0,37,,,,,1,,
6,3,2,,0,,,,,,,,3,0,0,0,0,20,17,0,50,0,,,,,,1,,
7,1,1,473,孙氏步兵,,,,,,,,3,93,93,93,0,17,155,0,50,0,8,,,,,2,,
8,1,2,413,孙氏步兵,,,,,,,,3,93,93,93,0,5,167,0,50,0,18,,,,,2,,
9,2,1,44,程普,骑兵,,1,10,2500,5000,100,4,101,101,101,0,256,9,0,150,0,62,,,,,2,,
10,2,2,476,孙氏军师,,,,,,,,3,93,93,93,0,13,8,0,56,0,10,,,,,2,,
11,3,1,416,孙氏军师,,,,,,,,3,93,93,93,0,5,19,0,107,0,15,,,,,2,,
12,3,2,294,天命者,,,,,,,,5,80,80,80,0,,,0,,0,26,,,,,2,,
13,1,1,49,孙坚,步兵,1,1,10,2500,5000,100,7,78,78,78,0,9,254,0,150,0,39,,,,,3,,
14,1,2,44,程普,骑兵,,1,10,2500,5000,101,7,78,78,78,0,253,7,0,150,0,62,,,,,3,,
15,2,1,287,酒鬼老头,,,,,,,,5,95,95,95,0,8,7,0,250,0,54,,,,,3,,
16,2,2,287,酒鬼老头,,,,,,,,5,95,95,95,0,6,0,0,254,0,54,,,,,3,,
17,3,1,285,投石车,,,,,,,,5,95,95,95,0,4,20,0,267,0,29,,,,,3,,
18,3,2,285,投石车,,,,,,,,5,95,95,95,0,18,14,0,262,0,36,,,,,3,,
