id,x,y,武将ID,武将名称,职业名称,BOSS,是否放技能,技能等级,技能初始CD,技能CD,技能权值,进化等级,生命,攻击,防御,命中,闪避,格挡,破击,暴击,韧性,爆伤,抵抗,移动速度,攻击速度,攻击距离,阶段,面向,比例,多格
1,1,1,297,恶棍,,,,,,,,7,203,203,203,0,,,0,,0,66,,,,,1,,
2,1,2,297,恶棍,,,,,,,,7,203,203,203,0,,,0,,0,35,,,,,1,,
3,2,1,423,袁军弓兵,,,,,,,,6,212,212,212,0,40,21,0,144,0,16,,,,,1,,
4,2,2,423,袁军弓兵,,,,,,,,6,212,212,212,0,47,51,0,121,0,22,,,,,1,,
5,3,1,464,袁军军师,,,,,,,,6,212,212,212,0,46,1,0,164,0,10,,,,,1,,
6,3,2,464,袁军军师,,,,,,,,6,212,212,212,0,34,20,0,123,0,14,,,,,1,,
7,1,1,422,袁军骑兵,,,,,,,,6,257,257,257,0,210,60,0,50,0,24,,,,,2,,
8,1,2,422,袁军骑兵,,,,,,,,6,257,257,257,0,193,21,0,50,0,23,,,,,2,,
9,2,1,296,恶霸,,,,,,,,7,246,246,246,0,,,0,,0,39,,,,,2,,
10,2,2,296,恶霸,,,,,,,,7,246,246,246,0,,,0,,0,70,,,,,2,,
11,3,1,443,袁军弓兵,,,,,,,,6,270,270,270,0,58,70,0,58,0,0,,,,,2,,
12,3,2,423,袁军弓兵,,,,,,,,6,257,257,257,0,45,30,0,133,0,19,,,,,2,,
13,1,1,50,颜良,骑兵,1,1,11,3000,6000,100,7,316,316,316,0,262,16,0,150,0,58,,,,,3,,
14,1,2,15,关羽,骑兵,,1,11,3000,6000,101,7,316,316,316,0,277,35,0,150,0,31,,,,,3,,
15,2,1,422,袁军骑兵,,,,,,,,6,303,303,303,0,162,21,0,50,0,17,,,,,3,,
16,2,2,422,袁军骑兵,,,,,,,,6,303,303,303,0,151,1,0,50,0,9,,,,,3,,
17,3,1,422,袁军骑兵,,,,,,,,6,303,303,303,0,162,42,0,50,0,11,,,,,3,,
18,3,2,422,袁军骑兵,,,,,,,,6,303,303,303,0,202,63,0,50,0,9,,,,,3,,
