id,x,y,武将ID,武将名称,职业名称,BOSS,是否放技能,技能等级,技能初始CD,技能CD,技能权值,进化等级,生命,攻击,防御,命中,闪避,格挡,破击,暴击,韧性,爆伤,抵抗,移动速度,攻击速度,攻击距离,阶段,面向,比例,多格
1,1,1,280,屠夫,,,,,,,,7,204,204,204,0,16,270,0,150,0,71,,,,,1,,
2,1,2,280,屠夫,,,,,,,,7,204,204,204,0,11,303,0,150,0,51,,,,,1,,
3,2,1,441,袁军亲卫,,,,,,,,6,224,224,224,0,17,218,0,50,0,3,,,,,1,,
4,2,2,441,袁军亲卫,,,,,,,,6,224,224,224,0,64,209,0,50,0,7,,,,,1,,
5,3,1,423,袁军亲卫,,,,,,,,6,214,214,214,0,63,60,0,135,0,2,,,,,1,,
6,3,2,423,袁军亲卫,,,,,,,,6,214,214,214,0,48,56,0,59,0,21,,,,,1,,
7,1,1,123,袁绍,步兵,,1,11,3500,7000,100,7,271,271,271,0,67,307,0,150,0,25,,,,,2,,
8,1,2,42,文丑,骑兵,,1,11,3500,7000,101,7,271,271,271,0,279,32,0,150,0,68,,,,,2,,
9,2,1,464,袁军亲卫,,,,,,,,6,259,259,259,0,30,72,0,123,0,1,,,,,2,,
10,2,2,464,袁军亲卫,,,,,,,,6,249,249,249,0,20,62,0,97,0,2,,,,,2,,
11,3,1,295,算命先生,,,,,,,,7,248,248,248,0,,,0,,0,71,,,,,2,,
12,3,2,188,田丰,军师,,1,11,2500,5000,100,7,271,271,271,0,53,45,0,305,0,74,,,,,2,,
13,1,1,42,文丑,骑兵,1,1,11,3000,6000,101,7,318,318,318,0,309,12,0,150,0,60,,,,,3,,
14,1,2,19,刘备,步兵,,1,11,2500,5000,100,7,318,318,318,0,6,291,0,150,0,73,,,,,3,,
15,2,1,423,袁军弓兵,,,,,,,,6,305,305,305,0,3,21,0,65,0,16,,,,,3,,
16,2,2,423,袁军弓兵,,,,,,,,6,305,305,305,0,71,21,0,112,0,7,,,,,3,,
17,3,1,293,驯兽师,,,,,,,,7,292,292,292,0,,,0,,0,53,,,,,3,,
18,3,2,293,驯兽师,,,,,,,,7,292,292,292,0,,,0,,0,74,,,,,3,,
