id,x,y,武将ID,武将名称,职业名称,BOSS,是否放技能,技能等级,技能初始CD,技能CD,技能权值,进化等级,生命,攻击,防御,命中,闪避,格挡,破击,暴击,韧性,爆伤,抵抗,移动速度,攻击速度,攻击距离,阶段,面向,比例,多格
1,1,1,280,屠夫,,,,,,,,8,234,234,234,0,83,313,0,150,0,51,,,,,1,,
2,1,2,296,恶霸,,,,,,,,8,234,234,234,0,,,0,,0,45,,,,,1,,
3,2,1,282,藤甲兵,,,,,,,,8,234,234,234,0,81,256,0,150,0,34,,,,,1,,
4,2,2,430,刘军骑兵,,,,,,,,7,244,244,244,0,178,12,0,50,0,0,,,,,1,,
5,3,1,431,刘军弓兵,,,,,,,,7,244,244,244,0,76,24,0,193,0,15,,,,,1,,
6,3,2,285,投石车,,,,,,,,8,234,234,234,0,76,32,0,323,0,33,,,,,1,,
7,1,1,430,刘军骑兵,,,,,,,,7,297,297,297,0,156,82,0,50,0,7,,,,,2,,
8,1,2,15,关羽,骑兵,,1,14,3000,6000,100,8,309,309,309,0,266,55,0,150,0,49,,,,,2,,
9,2,1,291,剑客,,,,,,,,8,284,284,284,0,,,0,,0,68,,,,,2,,
10,2,2,291,剑客,,,,,,,,8,284,284,284,0,,,0,,0,28,,,,,2,,
11,3,1,292,狩猎者,,,,,,,,8,284,284,284,0,,,0,,0,31,,,,,2,,
12,3,2,292,狩猎者,,,,,,,,8,284,284,284,0,,,0,,0,33,,,,,2,,
13,1,1,1,张飞,步兵,,1,14,2500,5000,102,8,364,364,364,0,59,263,0,150,0,66,,,,,3,,
14,1,2,430,刘军骑兵,,,,,,,,7,349,349,349,0,181,20,0,50,0,12,,,,,3,,
15,2,1,294,天命者,,,,,,,,8,334,334,334,0,,,0,,0,43,,,,,3,,
16,2,2,450,刘军骑兵,,,,,,,,7,366,366,366,0,167,87,0,50,0,14,,,,,3,,
17,3,1,9,诸葛亮,军师,1,1,14,3500,7000,101,8,364,364,364,0,72,66,0,312,0,66,,,,,3,,
18,3,2,12,黄月英,军师,,1,14,3500,7000,100,8,364,364,364,0,59,24,0,316,0,75,,,,,3,,
