id,x,y,武将ID,武将名称,职业名称,BOSS,是否放技能,技能等级,技能初始CD,技能CD,技能权值,进化等级,生命,攻击,防御,命中,闪避,格挡,破击,暴击,韧性,爆伤,抵抗,移动速度,攻击速度,攻击距离,阶段,面向,比例,多格
1,1,1,297,恶棍,,,,,,,,7,126,126,126,0,,,0,,0,59,,,,,1,,
2,1,2,297,恶棍,,,,,,,,7,126,126,126,0,,,0,,0,62,,,,,1,,
3,2,1,421,陷阵精英军,,,,,,,,4,174,174,174,0,15,189,0,50,0,19,,,,,1,,
4,2,2,464,陷阵精英军,,,,,,,,4,174,174,174,0,33,38,0,126,0,17,,,,,1,,
5,3,1,464,陷阵精英军,,,,,,,,4,183,183,183,0,9,21,0,116,0,4,,,,,1,,
6,3,2,444,陷阵精英军,,,,,,,,4,183,183,183,0,39,44,0,141,0,10,,,,,1,,
7,1,1,18,张辽,骑兵,,1,7,2500,5000,100,7,167,167,167,0,295,37,0,150,0,42,,,,,2,,
8,1,2,426,虎豹骑,,,,,,,,4,211,211,211,0,152,0,0,50,0,20,,,,,2,,
9,2,1,406,虎豹骑,,,,,,,,4,203,203,203,0,158,13,0,50,0,17,,,,,2,,
10,2,2,406,虎豹骑,,,,,,,,4,203,203,203,0,185,18,0,50,0,16,,,,,2,,
11,3,1,285,投石车,,,,,,,,7,153,153,153,0,19,37,0,296,0,38,,,,,2,,
12,3,2,285,投石车,,,,,,,,7,153,153,153,0,34,7,0,275,0,27,,,,,2,,
13,1,1,176,高顺,骑兵,,1,7,3500,7000,100,7,196,196,196,0,290,23,0,150,0,73,,,,,3,,
14,1,2,18,张辽,骑兵,,1,7,3000,6000,101,7,196,196,196,0,291,18,0,150,0,34,,,,,3,,
15,2,1,464,陷阵精英军,,,,,,,,4,261,261,261,0,33,29,0,53,0,8,,,,,3,,
16,2,2,424,陷阵精英军,,,,,,,,4,249,249,249,0,30,14,0,146,0,0,,,,,3,,
17,3,1,175,陈宫,军师,1,1,7,3000,6000,102,7,196,196,196,0,39,41,0,269,0,68,,,,,3,,
18,3,2,295,算命先生,,,,,,,,7,180,180,180,0,,,0,,0,66,,,,,3,,
