id,x,y,武将ID,武将名称,职业名称,BOSS,是否放技能,技能等级,技能初始CD,技能CD,技能权值,进化等级,生命,攻击,防御,命中,闪避,格挡,破击,暴击,韧性,爆伤,抵抗,移动速度,攻击速度,攻击距离,阶段,面向,比例,多格
1,1,1,280,屠夫,,,,,,,,5,65,65,65,0,15,270,0,150,0,33,,,,,1,,
2,1,2,280,屠夫,,,,,,,,5,65,65,65,0,7,264,0,150,0,53,,,,,1,,
3,2,1,,0,,,,,,,,3,0,0,0,0,5,12,0,50,0,,,,,,1,,
4,2,2,403,相府弓兵,,,,,,,,3,75,75,75,0,16,0,0,119,0,24,,,,,1,,
5,3,1,287,酒鬼老头,,,,,,,,5,65,65,65,0,19,19,0,261,0,58,,,,,1,,
6,3,2,287,酒鬼老头,,,,,,,,5,65,65,65,0,8,3,0,263,0,33,,,,,1,,
7,1,1,296,恶霸,,,,,,,,5,79,79,79,0,,,0,,0,48,,,,,2,,
8,1,2,296,恶霸,,,,,,,,5,79,79,79,0,,,0,,0,73,,,,,2,,
9,2,1,259,董卓,步兵,,1,10,3500,7000,100,4,99,99,99,0,4,254,0,150,0,60,,,,,2,,
10,2,2,403,相府弓兵,,,,,,,,3,91,91,91,0,17,9,0,114,0,24,,,,,2,,
11,3,1,423,相府弓兵,,,,,,,,3,95,95,95,0,0,11,0,119,0,11,,,,,2,,
12,3,2,295,算命先生,,,,,,,,5,79,79,79,0,,,0,,0,40,,,,,2,,
13,1,1,421,相府步兵,,,,,,,,3,112,112,112,0,9,155,0,50,0,21,,,,,3,,
13,1,2,14,吕布,,,1,10,2500,7500,101,4,117,117,117,0,263,3,0,150,0,69,,,,,3,,
13,2,1,13,曹操,步兵,1,1,10,3000,6000,100,7,77,77,77,0,3,259,0,150,0,28,,,,,3,,
13,2,2,464,相府侍女,,,,,,,,3,112,112,112,0,20,6,0,119,0,23,,,,,3,,
13,3,1,464,相府侍女,,,,,,,,3,112,112,112,0,11,13,0,112,0,4,,,,,3,,
13,3,2,175,陈宫,军师,,1,10,3000,6000,81,7,77,77,77,0,19,3,0,250,0,36,,,,,3,,
