id,x,y,武将ID,武将名称,职业名称,BOSS,是否放技能,技能等级,技能初始CD,技能CD,技能权值,进化等级,生命,攻击,防御,命中,闪避,格挡,破击,暴击,韧性,爆伤,抵抗,移动速度,攻击速度,攻击距离,阶段,面向,比例,多格
1,1,1,176,高顺,步兵,,1,6,2000,7000,84,7,122,122,122,0,52,159,0,130,0,23,,,,,1,,
2,1,2,282,步兵校尉,步兵,,,,,,,7,87,87,87,0,168,153,0,73,0,18,,,,,1,,
3,2,1,293,裨将军,弓兵,,,,,,,7,87,87,87,0,193,172,0,148,0,59,,,,,1,,
4,2,2,98,华雄,骑兵,,1,6,1500,6000,92,7,122,122,122,0,18,108,0,130,0,74,,,,,1,,
5,3,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,
6,3,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,
7,1,1,123,袁绍,步兵,,1,6,1500,6500,95,7,183,183,183,0,142,21,0,128,0,40,,,,,2,,
8,1,2,297,偏将军,步兵,,,,,,,7,131,131,131,0,193,90,0,183,0,9,,,,,2,,
9,2,1,111,公孙瓒,骑兵,,1,6,2000,7500,81,7,183,183,183,0,61,172,0,50,0,69,,,,,2,,
10,2,2,281,群雄弩车,弓兵,,,,,,,7,131,131,131,0,109,180,0,47,0,55,,,,,2,,
11,3,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,
12,3,2,151,张角,军师,,1,8,3500,4000,82,7,183,183,183,0,124,106,0,58,0,57,,,,,2,,
13,1,1,291,都护将军,步兵,,,,,,,7,175,175,175,0,46,81,0,45,0,47,,,,,3,,
14,1,2,259,董卓,步兵,,1,8,2500,4000,90,7,245,245,245,0,60,187,0,115,0,24,,,,,3,,
15,2,1,14,吕布,骑兵,1,1,8,1000,6500,89,7,350,350,350,0,161,133,0,198,0,39,,,,,3,,
16,2,2,285,群雄石车,弓兵,,,,,,,7,175,175,175,0,109,114,0,3,0,42,,,,,3,,
17,3,1,35,王异,军师,,1,8,2000,6500,94,7,245,245,245,0,126,70,0,54,0,10,,,,,3,,
18,3,2,,,,,,,,,,,,,,,,,,,,,,,,,3,,
