id,x,y,武将ID,武将名称,职业名称,BOSS,是否放技能,技能等级,技能初始CD,技能CD,技能权值,进化等级,生命,攻击,防御,命中,闪避,格挡,破击,暴击,韧性,爆伤,抵抗,移动速度,攻击速度,攻击距离,阶段,面向,比例,多格
1,1,1,259,董卓,步兵,,1,10,1000,6000,94,7,420,420,420,0,200,112,0,160,0,67,,,,,1,,
2,1,2,291,都护将军,步兵,,,,,,,7,300,300,300,0,21,185,0,6,0,29,,,,,1,,
3,2,1,43,纪灵,骑兵,,1,10,3500,5000,83,7,420,420,420,0,67,40,0,144,0,41,,,,,1,,
4,2,2,50,颜良,骑兵,,1,10,1500,8000,90,7,420,420,420,0,108,106,0,52,0,69,,,,,1,,
5,3,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,
6,3,2,283,丞相长史,军师,,,,,,,7,300,300,300,0,64,65,0,12,0,1,,,,,1,,
7,1,1,290,安北将军,步兵,,,,,,,7,450,450,450,0,74,36,0,154,0,64,,,,,2,,
8,1,2,290,征东将军,步兵,,,,,,,7,450,450,450,0,34,81,0,196,0,7,,,,,2,,
9,2,1,98,华雄,骑兵,,1,12,2000,8000,90,7,630,630,630,0,140,93,0,121,0,30,,,,,2,,
10,2,2,40,张绣,骑兵,,1,12,1500,6000,85,7,630,630,630,0,5,81,0,84,0,50,,,,,2,,
11,3,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,
12,3,2,35,王异,军师,,1,12,2000,8000,92,7,630,630,630,0,190,32,0,191,0,2,,,,,2,,
13,1,1,176,高顺,步兵,,1,12,3500,4000,88,7,840,840,840,0,185,9,0,163,0,9,,,,,3,,
14,1,2,297,中军将军,步兵,,,,,,,7,600,600,600,0,169,4,0,137,0,50,,,,,3,,
15,2,1,111,公孙瓒,骑兵,,,14,3000,7000,94,7,840,840,840,0,152,20,0,153,0,16,,,,,3,,
16,2,2,14,吕布,骑兵,1,1,14,3500,6500,99,7,1200,1200,1200,0,11,36,0,40,0,46,,,,,3,,
17,3,1,20,左慈,军师,,1,14,3500,4500,96,7,1200,1200,1200,0,58,83,0,189,0,31,,,,,3,,
18,3,2,21,貂蝉,军师,,1,14,2000,7500,94,7,1200,1200,1200,0,68,100,0,184,0,45,,,,,3,,
