id,x,y,武将ID,武将名称,职业名称,BOSS,是否放技能,技能等级,技能初始CD,技能CD,技能权值,进化等级,生命,攻击,防御,命中,闪避,格挡,破击,暴击,韧性,爆伤,抵抗,移动速度,攻击速度,攻击距离,阶段,面向,比例,多格
1,1,1,71,周泰,步兵,,1,15,2500,4000,90,7,1575,1575,1575,0,119,150,0,88,0,16,,,,,1,,
2,1,2,297,左将军,步兵,,,,,,,7,1125,1125,1125,0,20,86,0,34,0,0,,,,,1,,
3,2,1,297,右将军,步兵,,,,,,,7,1125,1125,1125,0,145,134,0,96,0,74,,,,,1,,
4,2,2,28,步练师,骑兵,,1,15,1000,5000,97,7,1575,1575,1575,0,188,7,0,131,0,62,,,,,1,,
5,3,1,2,周瑜,军师,,1,15,2500,6000,87,7,2250,2250,2250,0,171,167,0,46,0,41,,,,,1,,
6,3,2,285,吴国石车,弓兵,,,,,,,7,1125,1125,1125,0,39,67,0,88,0,64,,,,,1,,
7,1,1,6,甘宁,步兵,,1,15,2500,4000,84,7,2362,2362,2362,0,7,25,0,179,0,45,,,,,2,,
8,1,2,282,中军将军,步兵,,,,,,,7,1687,1687,1687,0,122,132,0,84,0,13,,,,,2,,
9,2,1,281,吴国弩车,弓兵,,,,,,,7,1687,1687,1687,0,82,4,0,165,0,6,,,,,2,,
10,2,2,64,太史慈,弓兵,,1,16,1500,6000,85,7,3375,3375,3375,0,181,160,0,173,0,7,,,,,2,,
11,3,1,26,大乔,军师,,1,16,3000,7000,99,7,3375,3375,3375,0,106,163,0,148,0,62,,,,,2,,
12,3,2,23,小乔,弓兵,,1,16,2000,7000,100,7,3375,3375,3375,0,183,171,0,103,0,54,,,,,2,,
13,1,1,37,孙策,步兵,,1,16,3500,4500,93,7,4500,4500,4500,0,64,32,0,2,0,25,,,,,3,,
14,1,2,49,孙坚,步兵,,1,18,3000,5500,82,7,4500,4500,4500,0,57,3,0,58,0,59,,,,,3,,
15,2,1,51,吕蒙,骑兵,,1,18,2000,4000,100,7,3150,3150,3150,0,164,116,0,65,0,10,,,,,3,,
16,2,2,44,程普,骑兵,,1,18,1000,7500,82,7,3150,3150,3150,0,114,170,0,105,0,24,,,,,3,,
17,3,1,5,孙权,弓兵,1,1,20,3000,6000,89,7,4500,4500,4500,0,47,48,0,62,0,22,,,,,3,,
18,3,2,11,孙尚香,弓兵,,1,18,2500,4000,90,7,4500,4500,4500,0,158,171,0,64,0,37,,,,,3,,
