id,x,y,武将ID,武将名称,职业名称,BOSS,是否放技能,技能等级,技能初始CD,技能CD,技能权值,进化等级,生命,攻击,防御,命中,闪避,格挡,破击,暴击,韧性,爆伤,抵抗,移动速度,攻击速度,攻击距离,阶段,面向,比例,多格
1,1,1,53,祝融夫人,步兵,,,2,1000,5500,91,7,28,28,28,0,64,36,0,106,0,74,,,,,1,,
2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,
3,2,1,11,孙尚香,弓兵,,1,2,3500,7500,91,7,40,40,40,0,118,145,0,35,0,28,,,,,1,,
4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,
5,3,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,
6,3,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,
7,1,1,55,张星彩,步兵,,1,2,3500,4500,86,7,60,60,60,0,32,152,0,8,0,63,,,,,2,,
8,1,2,36,王元姬,骑兵,,,2,1000,7500,94,7,42,42,42,0,31,2,0,99,0,7,,,,,2,,
9,2,1,152,郭女王,弓兵,,1,2,3000,6000,86,7,60,60,60,0,131,2,0,25,0,49,,,,,2,,
10,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,
11,3,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,
12,3,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,
13,1,1,53,祝融夫人,步兵,,1,2,5000,4000,87,7,56,56,56,0,94,40,0,66,0,41,,,,,3,,
14,1,2,55,张星彩,步兵,,,2,2500,6000,90,7,80,80,80,0,2,49,0,43,0,0,,,,,3,,
15,2,1,25,蔡文姬,军师,,1,2,3500,4000,100,7,56,56,56,0,185,160,0,128,0,32,,,,,3,,
16,2,2,153,诸葛果,军师,1,,2,2000,5000,98,7,56,56,56,0,168,53,0,159,0,7,,,,,3,,
17,3,1,,,,,,,,,,,,,,,,,,,,,,,,,3,,
18,3,2,,,,,,,,,,,,,,,,,,,,,,,,,3,,
