id,x,y,武将ID,武将名称,职业名称,BOSS,是否放技能,技能等级,技能初始CD,技能CD,技能权值,进化等级,生命,攻击,防御,命中,闪避,格挡,破击,暴击,韧性,爆伤,抵抗,移动速度,攻击速度,攻击距离,阶段,面向,比例,多格
1,1,1,49,孙坚,步兵,,1,6,3500,4500,80,7,175,175,175,0,86,158,0,128,0,56,,,,,1,,
2,1,2,291,裨将军,步兵,,,,,,,7,87,87,87,0,37,40,0,79,0,52,,,,,1,,
3,2,1,293,偏将军,弓兵,,,,,,,7,87,87,87,0,44,188,0,164,0,40,,,,,1,,
4,2,2,28,步练师,骑兵,,1,6,1000,6000,88,7,122,122,122,0,162,137,0,40,0,2,,,,,1,,
5,3,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,
6,3,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,
7,1,1,297,左中郎将,步兵,,,,,,,7,131,131,131,0,195,112,0,26,0,40,,,,,2,,
8,1,2,297,右中郎将,步兵,,,,,,,7,131,131,131,0,17,161,0,83,0,57,,,,,2,,
9,2,1,292,五官郎将,弓兵,,,,,,,7,131,131,131,0,19,27,0,173,0,47,,,,,2,,
10,2,2,44,程普,骑兵,,1,6,1000,8000,95,7,183,183,183,0,154,48,0,28,0,6,,,,,2,,
11,3,1,11,孙尚香,军师,,1,6,3000,7500,98,7,262,262,262,0,17,64,0,92,0,53,,,,,2,,
12,3,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,
13,1,1,71,周泰,步兵,,1,6,2500,5500,84,7,245,245,245,0,80,165,0,10,0,40,,,,,3,,
14,1,2,37,孙策,步兵,1,1,8,1000,4000,81,7,350,350,350,0,98,146,0,181,0,19,,,,,3,,
15,2,1,51,吕蒙,骑兵,,1,8,3000,5500,92,7,245,245,245,0,35,26,0,93,0,30,,,,,3,,
16,2,2,281,吴国弩车,弓兵,,,,,,,7,175,175,175,0,53,10,0,93,0,7,,,,,3,,
17,3,1,281,吴国弩车,弓兵,,,,,,,7,175,175,175,0,25,113,0,33,0,17,,,,,3,,
18,3,2,5,大乔,军师,,1,8,1000,4500,90,7,350,350,350,0,151,196,0,30,0,43,,,,,3,,
