id,x,y,武将ID,武将名称,职业名称,BOSS,是否放技能,技能等级,技能初始CD,技能CD,技能权值,进化等级,生命,攻击,防御,命中,闪避,格挡,破击,暴击,韧性,爆伤,抵抗,移动速度,攻击速度,攻击距离,阶段,面向,比例,多格
1,1,1,55,张星彩,步兵,,1,8,3000,4500,92,7,600,600,600,0,190,187,0,30,0,44,,,,,1,,
2,1,2,53,祝融夫人,步兵,,,8,2000,4500,96,7,420,420,420,0,172,139,0,26,0,52,,,,,1,,
3,2,1,35,王异,军师,,,8,2000,4500,92,7,420,420,420,0,82,141,0,80,0,32,,,,,1,,
4,2,2,31,甘夫人,军师,,1,8,3000,7000,83,7,420,420,420,0,77,29,0,191,0,75,,,,,1,,
5,3,1,152,郭女王,弓兵,,1,8,2000,7000,80,7,600,600,600,0,61,6,0,87,0,10,,,,,1,,
6,3,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,
7,1,1,28,步练师,骑兵,,,10,1000,6000,84,7,630,630,630,0,164,2,0,3,0,3,,,,,2,,
8,1,2,36,王元姬,骑兵,,1,10,3500,6500,100,7,630,630,630,0,121,103,0,76,0,63,,,,,2,,
9,2,1,153,诸葛果,军师,,1,10,1500,4000,91,7,630,630,630,0,147,171,0,126,0,17,,,,,2,,
10,2,2,11,孙尚香,弓兵,,1,10,1000,7500,86,7,900,900,900,0,138,164,0,21,0,43,,,,,2,,
11,3,1,12,黄月英,军师,,1,10,1500,5000,80,7,900,900,900,0,84,71,0,189,0,66,,,,,2,,
12,3,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,
13,1,1,28,步练师,骑兵,,1,12,2500,7500,81,7,840,840,840,0,40,79,0,91,0,40,,,,,3,,
14,1,2,53,祝融夫人,步兵,,1,12,3000,5500,95,7,840,840,840,0,90,44,0,127,0,54,,,,,3,,
15,2,1,12,黄月英,军师,,,12,1500,7000,89,7,1200,1200,1200,0,66,7,0,157,0,74,,,,,3,,
16,2,2,21,貂蝉,军师,,,12,2000,4500,86,7,1200,1200,1200,0,17,120,0,101,0,61,,,,,3,,
17,3,1,35,王异,军师,,1,12,2000,7000,95,7,840,840,840,0,51,194,0,137,0,54,,,,,3,,
18,3,2,26,大乔,军师,1,1,15,3000,5500,81,7,1200,1200,1200,0,143,103,0,131,0,42,,,,,3,,
