id,x,y,武将ID,武将名称,职业名称,BOSS,是否放技能,技能等级,技能初始CD,技能CD,技能权值,进化等级,生命,攻击,防御,命中,闪避,格挡,破击,暴击,韧性,爆伤,抵抗,移动速度,攻击速度,攻击距离,阶段,面向,比例,多格
1,1,1,422,袁氏骑兵,,,,,,,,3,117,117,117,0,157,27,0,50,0,22,,,,,1,,
2,1,2,42,文丑,骑兵,,1,10,2000,5000,100,7,80,80,80,0,265,30,0,150,0,50,,,,,1,,
3,2,1,403,袁氏弓兵,,,,,,,,3,112,112,112,0,13,14,0,93,0,16,,,,,1,,
4,2,2,423,袁氏弓兵,,,,,,,,3,117,117,117,0,8,0,0,82,0,17,,,,,1,,
5,3,1,281,弩车,,,,,,,,7,74,74,74,0,,15,0,277,0,72,,,,,1,,
6,3,2,293,驯兽师,,,,,,,,7,74,74,74,0,,,0,,0,47,,,,,1,,
7,1,1,422,袁氏骑兵,,,,,,,,3,142,142,142,0,172,10,0,50,0,14,,,,,2,,
8,1,2,50,颜良,骑兵,,1,10,2000,5000,100,7,97,97,97,0,259,26,0,150,0,26,,,,,2,,
9,2,1,422,袁氏骑兵,,,,,,,,3,142,142,142,0,180,15,0,50,0,16,,,,,2,,
10,2,2,403,袁氏弓兵,,,,,,,,3,136,136,136,0,21,31,0,130,0,2,,,,,2,,
11,3,1,293,驯兽师,,,,,,,,7,89,89,89,0,,,0,,0,43,,,,,2,,
12,3,2,281,弩车,,,,,,,,7,89,89,89,0,,24,0,263,0,51,,,,,2,,
13,1,1,50,颜良,骑兵,,1,10,2500,5500,102,7,115,115,115,0,269,20,0,150,0,58,,,,,3,,
14,1,2,42,文丑,骑兵,,1,10,2000,5000,101,7,115,115,115,0,281,11,0,150,0,28,,,,,3,,
15,2,1,123,袁绍,步兵,1,1,10,2500,5500,100,7,115,115,115,0,16,277,0,150,0,31,,,,,3,,
16,2,2,296,恶霸,,,,,,,,7,105,105,105,0,,,0,,0,49,,,,,3,,
17,3,1,294,天命者,,,,,,,,7,105,105,105,0,,,0,,0,71,,,,,3,,
18,3,2,295,算命先生,,,,,,,,7,105,105,105,0,,,0,,0,59,,,,,3,,
