id,x,y,武将ID,武将名称,职业名称,BOSS,是否放技能,技能等级,技能初始CD,技能CD,技能权值,进化等级,生命,攻击,防御,命中,闪避,格挡,破击,暴击,韧性,爆伤,抵抗,移动速度,攻击速度,攻击距离,阶段,面向,比例,多格
1,1,1,,0,,,,,,,,10,0,0,0,0,100,116,0,50,0,,,,,,1,,
2,1,2,,0,,,,,,,,10,0,0,0,0,133,68,0,50,0,,,,,,1,,
3,2,1,,0,,,,,,,,10,0,0,0,0,116,81,0,50,0,,,,,,1,,
4,2,2,,0,,,,,,,,10,0,0,0,0,35,73,0,50,0,,,,,,1,,
5,3,1,,0,,,,,,,,10,0,0,0,0,5,77,0,50,0,,,,,,1,,
6,3,2,,0,,,,,,,,10,0,0,0,0,93,131,0,50,0,,,,,,1,,
7,1,1,,0,,,,,,,,10,0,0,0,0,79,125,0,50,0,,,,,,2,,
8,1,2,,0,,,,,,,,10,0,0,0,0,109,87,0,50,0,,,,,,2,,
9,2,1,,0,,,,,,,,10,0,0,0,0,62,55,0,50,0,,,,,,2,,
10,2,2,,0,,,,,,,,10,0,0,0,0,4,71,0,50,0,,,,,,2,,
11,3,1,,0,,,,,,,,10,0,0,0,0,88,122,0,50,0,,,,,,2,,
12,3,2,,0,,,,,,,,10,0,0,0,0,102,107,0,50,0,,,,,,2,,
13,1,1,,0,,,,,,,,10,0,0,0,0,108,98,0,50,0,,,,,,3,,
14,1,2,,0,,,,,,,,10,0,0,0,0,25,53,0,50,0,,,,,,3,,
15,2,1,,0,,,,,,,,10,0,0,0,0,105,97,0,50,0,,,,,,3,,
16,2,2,,0,,,,,,,,10,0,0,0,0,24,76,0,50,0,,,,,,3,,
17,3,1,,0,,,,,,,,10,0,0,0,0,19,37,0,50,0,,,,,,3,,
18,3,2,,0,,,,,,,,10,0,0,0,0,89,94,0,50,0,,,,,,3,,
