id,x,y,武将ID,武将名称,职业名称,BOSS,是否放技能,技能等级,技能初始CD,技能CD,技能权值,进化等级,生命,攻击,防御,命中,闪避,格挡,破击,暴击,韧性,爆伤,抵抗,移动速度,攻击速度,攻击距离,阶段,面向,比例,多格
1,1,1,282,藤甲兵,,,,,,,,2,106,106,106,0,,260,0,150,0,51,,,,,1,,
2,1,2,282,藤甲兵,骑兵,,1,10,2500,5500,100,4,80,80,80,0,,273,0,150,0,75,,,,,1,,
3,2,1,296,恶霸,,,,,,,,2,106,106,106,0,,,0,,0,69,,,,,1,,
4,2,2,296,恶霸,,,,,,,,2,106,106,106,0,,,0,,0,62,,,,,1,,
5,3,1,292,狩猎者,,,,,,,,4,80,80,80,0,,,0,,0,53,,,,,1,,
6,3,2,,0,,,,,,,,2,0,0,0,0,1,0,0,50,0,,,,,,1,,
7,1,1,53,祝融夫人,,,,,,,,4,106,106,106,0,4,273,0,150,0,46,,,,,2,,
8,1,2,297,恶棍,步兵,,1,10,2500,6000,100,4,97,97,97,0,,,0,,0,38,,,,,2,,
9,2,1,283,藤甲精锐,,,,,,,,2,129,129,129,0,,18,0,256,0,71,,,,,2,,
10,2,2,283,藤甲精锐,,,,,,,,2,129,129,129,0,,17,0,263,0,26,,,,,2,,
11,3,1,,0,,,,,,,,2,0,0,0,0,24,22,0,50,0,,,,,,2,,
12,3,2,293,驯兽师,,,,,,,,4,97,97,97,0,,,0,,0,42,,,,,2,,
13,1,1,53,祝融夫人,骑兵,1,1,10,2000,5000,101,4,125,125,125,0,24,269,0,150,0,68,,,,,3,,
14,1,2,68,孟获,步兵,,1,10,3000,7000,100,4,125,125,125,0,1,255,0,150,0,31,,,,,3,,
15,2,1,283,藤甲精锐,,,,,,,,4,114,114,114,0,,7,0,255,0,32,,,,,3,,
16,2,2,292,狩猎者,,,,,,,,4,114,114,114,0,,,0,,0,43,,,,,3,,
17,3,1,,0,,,,,,,,2,0,0,0,0,10,26,0,50,0,,,,,,3,,
18,3,2,285,投石车,,,,,,,,2,151,151,151,0,,3,0,272,0,26,,,,,3,,
