id,x,y,武将ID,武将名称,职业名称,BOSS,是否放技能,技能等级,技能初始CD,技能CD,技能权值,进化等级,生命,攻击,防御,命中,闪避,格挡,破击,暴击,韧性,爆伤,抵抗,移动速度,攻击速度,攻击距离,阶段,面向,比例,多格
1,1,1,296,恶霸,,,,,,,,7,195,195,195,0,,,0,,0,37,,,,,1,,
2,1,2,296,恶霸,,,,,,,,7,195,195,195,0,,,0,,0,58,,,,,1,,
3,2,1,423,袁军亲兵,,,,,,,,6,204,204,204,0,8,18,0,165,0,24,,,,,1,,
4,2,2,423,袁军亲兵,,,,,,,,6,204,204,204,0,27,5,0,164,0,1,,,,,1,,
5,3,1,292,狩猎者,,,,,,,,7,195,195,195,0,,,0,,0,30,,,,,1,,
6,3,2,292,狩猎者,,,,,,,,7,195,195,195,0,,,0,,0,41,,,,,1,,
7,1,1,401,袁军亲兵,,,,,,,,6,238,238,238,0,0,167,0,50,0,18,,,,,2,,
8,1,2,421,袁军亲兵,,,,,,,,6,248,248,248,0,46,213,0,50,0,2,,,,,2,,
9,2,1,284,屠夫张,,,,,,,,7,237,237,237,0,,26,0,294,0,53,,,,,2,,
10,2,2,284,屠夫张,,,,,,,,7,237,237,237,0,,0,0,305,0,37,,,,,2,,
11,3,1,281,弩车,,,,,,,,7,237,237,237,0,,47,0,305,0,69,,,,,2,,
12,3,2,188,田丰,军师,,1,11,2500,5500,100,7,258,258,258,0,67,41,0,254,0,42,,,,,2,,
13,1,1,19,刘备,步兵,1,1,11,3000,6500,100,7,304,304,304,0,48,302,0,150,0,46,,,,,3,,
14,1,2,123,袁绍,步兵,,1,11,2500,5500,101,7,304,304,304,0,20,292,0,150,0,31,,,,,3,,
15,2,1,294,天命者,,,,,,,,7,279,279,279,0,,,0,,0,31,,,,,3,,
16,2,2,294,天命者,,,,,,,,7,279,279,279,0,,,0,,0,63,,,,,3,,
17,3,1,285,投石车,,,,,,,,7,279,279,279,0,,49,0,312,0,50,,,,,3,,
18,3,2,285,投石车,,,,,,,,7,279,279,279,0,,19,0,319,0,66,,,,,3,,
