id,x,y,武将ID,武将名称,职业名称,BOSS,是否放技能,技能等级,技能初始CD,技能CD,技能权值,进化等级,生命,攻击,防御,命中,闪避,格挡,破击,暴击,韧性,爆伤,抵抗,移动速度,攻击速度,攻击距离,阶段,面向,比例,多格
1,1,1,297,恶棍,,,,,,,,7,159,159,159,0,,,0,,0,41,,,,,1,,
2,1,2,297,恶棍,,,,,,,,7,159,159,159,0,,,0,,0,40,,,,,1,,
3,2,1,66,于禁,弓兵,,1,10,2000,4500,100,7,173,173,173,0,28,19,0,271,0,35,,,,,1,,
4,2,2,291,剑客,,,,,,,,7,159,159,159,0,,,0,,0,60,,,,,1,,
5,3,1,407,曹军弓兵,,,,,,,,5,183,183,183,0,35,12,0,136,0,14,,,,,1,,
6,3,2,427,曹军弓兵,,,,,,,,5,191,191,191,0,41,11,0,111,0,3,,,,,1,,
7,1,1,291,剑客,,,,,,,,7,193,193,193,0,,,0,,0,73,,,,,2,,
8,1,2,291,剑客,,,,,,,,7,193,193,193,0,,,0,,0,62,,,,,2,,
9,2,1,58,贾诩,军师,,1,10,2500,6000,100,7,210,210,210,0,32,53,0,294,0,32,,,,,2,,
10,2,2,292,狩猎者,,,,,,,,7,193,193,193,0,,,0,,0,26,,,,,2,,
11,3,1,292,狩猎者,,,,,,,,7,193,193,193,0,,,0,,0,42,,,,,2,,
12,3,2,292,狩猎者,,,,,,,,7,193,193,193,0,,,0,,0,55,,,,,2,,
13,1,1,69,徐晃,步兵,,1,10,2000,4500,101,7,247,247,247,0,49,289,0,150,0,42,,,,,3,,
14,1,2,445,曹军步兵,,,,,,,,5,286,286,286,0,35,177,0,50,0,19,,,,,3,,
15,2,1,293,驯兽师,,,1,10,2500,6000,90,7,227,227,227,0,,,0,,0,28,,,,,3,,
16,2,2,7,郭嘉,军师,1,,,,,,7,247,247,247,0,0,55,0,276,0,34,,,,,3,,
17,3,1,293,驯兽师,,,,,,,,7,227,227,227,0,,,0,,0,40,,,,,3,,
18,3,2,293,驯兽师,,,,,,,,7,227,227,227,0,,,0,,0,67,,,,,3,,
