id,x,y,武将ID,武将名称,职业名称,BOSS,是否放技能,技能等级,技能初始CD,技能CD,技能权值,进化等级,生命,攻击,防御,命中,闪避,格挡,破击,暴击,韧性,爆伤,抵抗,移动速度,攻击速度,攻击距离,阶段,面向,比例,多格
1,1,1,296,恶霸,,,,,,,,4,63,63,63,0,,,0,,0,44,,,,,1,,
2,1,2,296,恶霸,,,,,,,,4,63,63,63,0,,,0,,0,57,,,,,1,,
3,2,1,423,西凉弓兵,,,,,,,,2,76,76,76,0,20,8,0,104,0,14,,,,,1,,
4,2,2,403,西凉弓兵,,,,,,,,2,73,73,73,0,12,11,0,114,0,10,,,,,1,,
5,3,1,293,驯兽师,,,,,,,,4,63,63,63,0,,,0,,0,33,,,,,1,,
6,3,2,,0,,,,,,,,2,0,0,0,0,3,17,0,50,0,,,,,,1,,
7,1,1,282,藤甲兵,,,,,,,,4,76,76,76,0,,263,0,150,0,56,,,,,2,,
8,1,2,282,藤甲兵,,,,,,,,4,76,76,76,0,,270,0,150,0,40,,,,,2,,
9,2,1,,0,,,,,,,,2,0,0,0,0,10,9,0,50,0,,,,,,2,,
10,2,2,443,西凉弓兵,,,,,,,,2,97,97,97,0,11,14,0,78,0,25,,,,,2,,
11,3,1,423,西凉弓兵,,,,,,,,2,92,92,92,0,7,8,0,76,0,9,,,,,2,,
12,3,2,285,投石车,,,,,,,,4,76,76,76,0,,6,0,251,0,43,,,,,2,,
13,1,1,176,高顺,,,,,,,,2,130,130,130,0,256,19,0,150,0,44,,,,,3,,
14,1,2,259,董卓,步兵,1,1,10,3000,6500,100,4,98,98,98,0,6,252,0,150,0,43,,,,,3,,
15,2,1,423,西凉弓兵,,,,,,,,2,108,108,108,0,16,19,0,76,0,7,,,,,3,,
16,2,2,423,西凉弓兵,,,,,,,,2,108,108,108,0,20,12,0,55,0,12,,,,,3,,
17,3,1,,0,军师,,1,10,3000,6500,101,4,0,0,0,0,2,14,0,50,0,,,,,,3,,
18,3,2,,0,,,,,,,,2,0,0,0,0,4,2,0,50,0,,,,,,3,,
