id,x,y,武将ID,武将名称,职业名称,BOSS,是否放技能,技能等级,技能初始CD,技能CD,技能权值,进化等级,生命,攻击,防御,命中,闪避,格挡,破击,暴击,韧性,爆伤,抵抗,移动速度,攻击速度,攻击距离,阶段,面向,比例,多格
1,1,1,297,恶棍,,,,,,,,7,178,178,178,0,,,0,,0,67,,,,,1,,
2,1,2,297,恶棍,,,,,,,,7,178,178,178,0,,,0,,0,75,,,,,1,,
3,2,1,423,家眷,,,,,,,,5,214,214,214,0,63,17,0,146,0,23,,,,,1,,
4,2,2,423,家眷,,,,,,,,5,214,214,214,0,66,43,0,85,0,9,,,,,1,,
5,3,1,281,弩车,,,,,,,,7,178,178,178,0,,1,0,310,0,67,,,,,1,,
6,3,2,281,弩车,,,,,,,,7,178,178,178,0,,2,0,266,0,62,,,,,1,,
7,1,1,297,恶棍,,,,,,,,7,216,216,216,0,,,0,,0,64,,,,,2,,
8,1,2,297,恶棍,,,,,,,,7,216,216,216,0,,,0,,0,53,,,,,2,,
9,2,1,283,藤甲精锐,,,,,,,,7,216,216,216,0,,22,0,287,0,72,,,,,2,,
10,2,2,283,藤甲精锐,,,,,,,,7,216,216,216,0,,29,0,298,0,59,,,,,2,,
11,3,1,423,亲兵,,,,,,,,5,259,259,259,0,65,30,0,137,0,0,,,,,2,,
12,3,2,293,驯兽师,,,,,,,,7,216,216,216,0,,,0,,0,58,,,,,2,,
13,1,1,291,剑客,,,,,,,,7,254,254,254,0,,,0,,0,62,,,,,3,,
14,1,2,291,剑客,,,,,,,,7,254,254,254,0,,,0,,0,60,,,,,3,,
15,2,1,15,关羽,骑兵,1,1,10,3000,7000,90,7,277,277,277,0,308,23,0,150,0,57,,,,,3,,
16,2,2,281,弩车,,,,,,,,7,254,254,254,0,,10,0,267,0,43,,,,,3,,
17,3,1,281,弩车,,,,,,,,7,254,254,254,0,,53,0,270,0,53,,,,,3,,
18,3,2,31,甘夫人,弓兵,,1,10,2000,5000,101,7,277,277,277,0,53,8,0,313,0,47,,,,,3,,
