id,x,y,武将ID,武将名称,职业名称,BOSS,是否放技能,技能等级,技能初始CD,技能CD,技能权值,进化等级,生命,攻击,防御,命中,闪避,格挡,破击,暴击,韧性,爆伤,抵抗,移动速度,攻击速度,攻击距离,阶段,面向,比例,多格
1,1,1,402,白马骑兵,,,,,,,,3,115,115,115,0,155,24,0,50,0,19,,,,,1,,
2,1,2,422,白马骑兵,,,,,,,,3,120,120,120,0,159,13,0,50,0,15,,,,,1,,
3,2,1,297,恶棍,,,,,,,,7,75,75,75,0,,,0,,0,27,,,,,1,,
4,2,2,403,白马弓兵,,,,,,,,3,115,115,115,0,25,28,0,119,0,12,,,,,1,,
5,3,1,292,狩猎者,,,,,,,,7,75,75,75,0,,,0,,0,66,,,,,1,,
6,3,2,292,狩猎者,,,,,,,,7,75,75,75,0,,,0,,0,38,,,,,1,,
7,1,1,291,剑客,,,,,,,,7,91,91,91,0,,,0,,0,75,,,,,2,,
8,1,2,291,剑客,,,,,,,,7,91,91,91,0,,,0,,0,47,,,,,2,,
9,2,1,403,白马弓兵,,,,,,,,3,139,139,139,0,7,16,0,52,0,8,,,,,2,,
10,2,2,423,白马弓兵,,,,,,,,3,145,145,145,0,28,15,0,74,0,4,,,,,2,,
11,3,1,295,算命先生,,,,,,,,7,91,91,91,0,,,0,,0,37,,,,,2,,
12,3,2,295,算命先生,,,,,,,,7,91,91,91,0,,,0,,0,75,,,,,2,,
13,1,1,111,公孙瓒,骑兵,1,1,10,3000,6500,100,7,117,117,117,0,258,21,0,150,0,39,,,,,3,,
14,1,2,16,赵云,骑兵,,1,10,2500,8000,101,7,117,117,117,0,254,16,0,150,0,44,,,,,3,,
15,2,1,292,狩猎者,,,,,,,,7,108,108,108,0,,,0,,0,42,,,,,3,,
16,2,2,292,狩猎者,,,,,,,,7,108,108,108,0,,,0,,0,67,,,,,3,,
17,3,1,464,白马军师,,,,,,,,3,171,171,171,0,0,22,0,110,0,1,,,,,3,,
18,3,2,424,白马军师,,,,,,,,3,171,171,171,0,32,23,0,117,0,7,,,,,3,,
