id,x,y,武将ID,武将名称,职业名称,BOSS,是否放技能,技能等级,技能初始CD,技能CD,技能权值,进化等级,生命,攻击,防御,命中,闪避,格挡,破击,暴击,韧性,爆伤,抵抗,移动速度,攻击速度,攻击距离,阶段,面向,比例,多格
1,1,1,,0,,,,,,,,8,0,0,0,0,34,60,0,50,0,,,,,,1,,
2,1,2,,0,,,,,,,,8,0,0,0,0,87,34,0,50,0,,,,,,1,,
3,2,1,,0,,,,,,,,8,0,0,0,0,14,54,0,50,0,,,,,,1,,
4,2,2,,0,,,,,,,,8,0,0,0,0,13,91,0,50,0,,,,,,1,,
5,3,1,,0,,,,,,,,8,0,0,0,0,66,69,0,50,0,,,,,,1,,
6,3,2,,0,,,,,,,,8,0,0,0,0,102,14,0,50,0,,,,,,1,,
7,1,1,,0,,,,,,,,8,0,0,0,0,100,63,0,50,0,,,,,,2,,
8,1,2,,0,,,,,,,,8,0,0,0,0,7,10,0,50,0,,,,,,2,,
9,2,1,,0,,,,,,,,8,0,0,0,0,102,2,0,50,0,,,,,,2,,
10,2,2,,0,,,,,,,,8,0,0,0,0,105,102,0,50,0,,,,,,2,,
11,3,1,,0,,,,,,,,8,0,0,0,0,71,67,0,50,0,,,,,,2,,
12,3,2,,0,,,,,,,,8,0,0,0,0,13,10,0,50,0,,,,,,2,,
13,1,1,,0,,,,,,,,8,0,0,0,0,86,97,0,50,0,,,,,,3,,
14,1,2,,0,,,,,,,,8,0,0,0,0,90,106,0,50,0,,,,,,3,,
15,2,1,,0,,,,,,,,8,0,0,0,0,51,93,0,50,0,,,,,,3,,
16,2,2,,0,,,,,,,,8,0,0,0,0,105,28,0,50,0,,,,,,3,,
17,3,1,,0,,,,,,,,8,0,0,0,0,51,46,0,50,0,,,,,,3,,
18,3,2,,0,,,,,,,,8,0,0,0,0,38,36,0,50,0,,,,,,3,,
